state,zipcode,taxRegionName,stateRate,estimatedCombinedRate,estimatedCountyRate,estimatedCityRate,estimatedSpecialRate,riskLevel
NM,88003,"DONA ANA COUNTY",0.05125,0.0675,0.01625,0,0,1
NM,88004,"CITY OF LAS CRUCES TID DISTRICT",0.05125,0.083125,0,0,0.031875,1
NM,88005,"LAS CRUCES",0.05125,0.083125,0,0.031875,0,1
NM,88006,"CITY OF LAS CRUCES TID DISTRICT",0.05125,0.083125,0,0,0.031875,1
NM,88007,"DONA ANA COUNTY",0.05125,0.0675,0.01625,0,0,1
NM,88008,"DONA ANA COUNTY",0.05125,0.0675,0.01625,0,0,1
NM,88009,LORDSBURG,0.05125,0.0775,0,0.02625,0,4
NM,88011,"LAS CRUCES",0.05125,0.083125,0,0.031875,0,1
NM,88012,"LAS CRUCES",0.05125,0.083125,0,0.031875,0,1
NM,88013,"LAS CRUCES",0.05125,0.083125,0,0.031875,0,1
NM,88020,"HIDALGO COUNTY",0.05125,0.061875,0.010625,0,0,3
NM,88021,"DONA ANA COUNTY",0.05125,0.0675,0.01625,0,0,3
NM,88022,"GRANT COUNTY",0.05125,0.065625,0.014375,0,0,2
NM,88023,BAYARD,0.05125,0.07625,0,0.025,0,2
NM,88024,"DONA ANA COUNTY",0.05125,0.0675,0.01625,0,0,2
NM,88025,"GRANT COUNTY",0.05125,0.065625,0.014375,0,0,1
NM,88026,"SANTA CLARA",0.05125,0.07625,0,0.025,0,2
NM,88027,"DONA ANA COUNTY",0.05125,0.0675,0.01625,0,0,1
NM,88028,"GRANT COUNTY",0.05125,0.065625,0.014375,0,0,1
NM,88029,COLUMBUS,0.05125,0.079375,0,0.028125,0,1
NM,88030,"LUNA COUNTY",0.05125,0.06875,0.0175,0,0,3
NM,88031,DEMING,0.05125,0.0825,0,0.03125,0,1
NM,88032,"DONA ANA COUNTY",0.05125,0.0675,0.01625,0,0,1
NM,88033,"DONA ANA COUNTY",0.05125,0.0675,0.01625,0,0,2
NM,88034,"GRANT COUNTY",0.05125,0.065625,0.014375,0,0,1
NM,88036,"SILVER CITY",0.05125,0.08,0,0.02875,0,2
NM,88038,"GRANT COUNTY",0.05125,0.065625,0.014375,0,0,1
NM,88039,"CATRON COUNTY",0.05125,0.056875,0.005625,0,0,4
NM,88040,"GRANT COUNTY",0.05125,0.065625,0.014375,0,0,1
NM,88041,"GRANT COUNTY",0.05125,0.065625,0.014375,0,0,4
NM,88042,"SIERRA COUNTY",0.05125,0.069375,0.018125,0,0,2
NM,88043,HURLEY,0.05125,0.07625,0,0.025,0,3
NM,88044,"DONA ANA COUNTY",0.05125,0.0675,0.01625,0,0,2
NM,88045,LORDSBURG,0.05125,0.0775,0,0.02625,0,5
NM,88046,MESILLA,0.05125,0.081875,0,0.030625,0,1
NM,88047,"DONA ANA COUNTY",0.05125,0.0675,0.01625,0,0,1
NM,88048,"DONA ANA COUNTY",0.05125,0.0675,0.01625,0,0,1
NM,88049,"GRANT COUNTY",0.05125,0.065625,0.014375,0,0,1
NM,88051,"GRANT COUNTY",0.05125,0.065625,0.014375,0,0,1
NM,88052,"DONA ANA COUNTY",0.05125,0.0675,0.01625,0,0,1
NM,88053,"SILVER CITY",0.05125,0.08,0,0.02875,0,2
NM,88054,"DONA ANA COUNTY",0.05125,0.0675,0.01625,0,0,1
NM,88055,LORDSBURG,0.05125,0.0775,0,0.02625,0,3
NM,88056,"HIDALGO COUNTY",0.05125,0.061875,0.010625,0,0,1
NM,88058,"DONA ANA COUNTY",0.05125,0.0675,0.01625,0,0,1
NM,88061,"SILVER CITY",0.05125,0.08,0,0.02875,0,4
NM,88062,"SILVER CITY",0.05125,0.08,0,0.02875,0,1
NM,88063,"SUNLAND PARK",0.05125,0.084375,0,0.033125,0,1
NM,88065,"GRANT COUNTY",0.05125,0.065625,0.014375,0,0,1
NM,88072,"DONA ANA COUNTY",0.05125,0.0675,0.01625,0,0,1
NM,88081,"DONA ANA COUNTY",0.05125,0.0675,0.01625,0,0,2
NM,88101,CLOVIS,0.05125,0.081875,0,0.030625,0,1
NM,88102,CLOVIS,0.05125,0.081875,0,0.030625,0,1
NM,88103,"CURRY COUNTY",0.05125,0.06125,0.01,0,0,1
NM,88112,"CURRY COUNTY",0.05125,0.06125,0.01,0,0,2
NM,88113,CAUSEY,0.05125,0.07125,0,0.02,0,1
NM,88114,"LEA COUNTY",0.05125,0.055,0.00375,0,0,1
NM,88115,DORA,0.05125,0.07375,0,0.0225,0,1
NM,88116,"ROOSEVELT COUNTY",0.05125,0.06625,0.015,0,0,1
NM,88118,"ROOSEVELT COUNTY",0.05125,0.06625,0.015,0,0,1
NM,88119,"DEBACA COUNTY",0.05125,0.066875,0.015625,0,0,1
NM,88120,GRADY,0.05125,0.069375,0,0.018125,0,2
NM,88121,"QUAY COUNTY",0.05125,0.066875,0.015625,0,0,1
NM,88122,ELIDA,0.05125,0.08,0,0.02875,0,1
NM,88123,"ROOSEVELT COUNTY",0.05125,0.06625,0.015,0,0,2
NM,88124,MELROSE,0.05125,0.0775,0,0.02625,0,1
NM,88125,"ROOSEVELT COUNTY",0.05125,0.06625,0.015,0,0,1
NM,88126,"ROOSEVELT COUNTY",0.05125,0.06625,0.015,0,0,1
NM,88130,PORTALES,0.05125,0.081875,0,0.030625,0,2
NM,88132,"ROOSEVELT COUNTY",0.05125,0.06625,0.015,0,0,2
NM,88133,"CURRY COUNTY",0.05125,0.06125,0.01,0,0,2
NM,88134,"DEBACA COUNTY",0.05125,0.066875,0.015625,0,0,1
NM,88135,"CURRY COUNTY",0.05125,0.06125,0.01,0,0,2
NM,88136,"DEBACA COUNTY",0.05125,0.066875,0.015625,0,0,1
NM,88201,ROSWELL,0.05125,0.078333,0,0.027083,0,4
NM,88202,ROSWELL,0.05125,0.078333,0,0.027083,0,1
NM,88203,ROSWELL,0.05125,0.078333,0,0.027083,0,1
NM,88210,ARTESIA,0.05125,0.078958,0,0.027708,0,2
NM,88211,ARTESIA,0.05125,0.078958,0,0.027708,0,1
NM,88213,"LEA COUNTY",0.05125,0.055,0.00375,0,0,2
NM,88220,CARLSBAD,0.05125,0.076458,0,0.025208,0,2
NM,88221,CARLSBAD,0.05125,0.076458,0,0.025208,0,1
NM,88230,"CHAVES COUNTY",0.05125,0.065208,0.013958,0,0,2
NM,88231,EUNICE,0.05125,0.073125,0,0.021875,0,1
NM,88232,HAGERMAN,0.05125,0.075833,0,0.024583,0,1
NM,88240,HOBBS,0.05125,0.068125,0,0.016875,0,1
NM,88241,"LEA COUNTY",0.05125,0.055,0.00375,0,0,1
NM,88242,"LEA COUNTY",0.05125,0.055,0.00375,0,0,1
NM,88244,HOBBS,0.05125,0.068125,0,0.016875,0,1
NM,88250,HOPE,0.05125,0.068333,0,0.017083,0,1
NM,88252,JAL,0.05125,0.070625,0,0.019375,0,2
NM,88253,"EDDY COUNTY",0.05125,0.059583,0.008333,0,0,1
NM,88254,"EDDY COUNTY",0.05125,0.059583,0.008333,0,0,2
NM,88255,"EDDY COUNTY",0.05125,0.059583,0.008333,0,0,1
NM,88256,"EDDY COUNTY",0.05125,0.059583,0.008333,0,0,1
NM,88260,LOVINGTON,0.05125,0.0725,0,0.02125,0,2
NM,88262,LOVINGTON,0.05125,0.0725,0,0.02125,0,1
NM,88263,"EDDY COUNTY",0.05125,0.059583,0.008333,0,0,1
NM,88264,"LEA COUNTY",0.05125,0.055,0.00375,0,0,1
NM,88265,"LEA COUNTY",0.05125,0.055,0.00375,0,0,1
NM,88267,"LEA COUNTY",0.05125,0.055,0.00375,0,0,1
NM,88268,"EDDY COUNTY",0.05125,0.059583,0.008333,0,0,1
NM,88301,"LINCOLN COUNTY",0.05125,0.055,0.00375,0,0,6
NM,88310,ALAMOGORDO,0.05125,0.08,0,0.02875,0,1
NM,88311,ALAMOGORDO,0.05125,0.08,0,0.02875,0,1
NM,88312,"LINCOLN COUNTY",0.05125,0.055,0.00375,0,0,2
NM,88314,"OTERO COUNTY",0.05125,0.063125,0.011875,0,0,1
NM,88316,CAPITAN,0.05125,0.068125,0,0.016875,0,2
NM,88317,"OTERO COUNTY",0.05125,0.063125,0.011875,0,0,1
NM,88318,CORONA,0.05125,0.069375,0,0.018125,0,1
NM,88321,ENCINO,0.05125,0.073125,0,0.021875,0,2
NM,88323,"LINCOLN COUNTY",0.05125,0.055,0.00375,0,0,1
NM,88324,"LINCOLN COUNTY",0.05125,0.055,0.00375,0,0,1
NM,88325,"OTERO COUNTY",0.05125,0.063125,0.011875,0,0,3
NM,88330,"OTERO COUNTY",0.05125,0.063125,0.011875,0,0,1
NM,88336,"LINCOLN COUNTY",0.05125,0.055,0.00375,0,0,1
NM,88337,"OTERO COUNTY",0.05125,0.063125,0.011875,0,0,1
NM,88338,"LINCOLN COUNTY",0.05125,0.055,0.00375,0,0,1
NM,88339,"OTERO COUNTY",0.05125,0.063125,0.011875,0,0,2
NM,88340,"OTERO COUNTY",0.05125,0.063125,0.011875,0,0,1
NM,88341,"LINCOLN COUNTY",0.05125,0.055,0.00375,0,0,1
NM,88342,"OTERO COUNTY",0.05125,0.063125,0.011875,0,0,1
NM,88343,"LINCOLN COUNTY",0.05125,0.055,0.00375,0,0,1
NM,88344,"CHAVES COUNTY",0.05125,0.065208,0.013958,0,0,2
NM,88345,RUIDOSO,0.05125,0.084375,0,0.033125,0,4
NM,88346,"RUIDOSO DOWNS",0.05125,0.074375,0,0.023125,0,1
NM,88347,"OTERO COUNTY",0.05125,0.063125,0.011875,0,0,2
NM,88348,"LINCOLN COUNTY",0.05125,0.055,0.00375,0,0,1
NM,88349,"OTERO COUNTY",0.05125,0.063125,0.011875,0,0,1
NM,88350,CLOUDCROFT,0.05125,0.0775,0,0.02625,0,2
NM,88351,"LINCOLN COUNTY",0.05125,0.055,0.00375,0,0,2
NM,88352,TULAROSA,0.05125,0.0775,0,0.02625,0,2
NM,88353,VAUGHN,0.05125,0.0825,0,0.03125,0,2
NM,88354,"OTERO COUNTY",0.05125,0.063125,0.011875,0,0,1
NM,88355,RUIDOSO,0.05125,0.084375,0,0.033125,0,1
NM,88401,TUCUMCARI,0.05125,0.08375,0,0.0325,0,2
NM,88410,"UNION COUNTY",0.05125,0.060625,0.009375,0,0,3
NM,88411,"QUAY COUNTY",0.05125,0.066875,0.015625,0,0,2
NM,88414,"UNION COUNTY",0.05125,0.060625,0.009375,0,0,1
NM,88415,CLAYTON,0.05125,0.07875,0,0.0275,0,6
NM,88416,TUCUMCARI,0.05125,0.08375,0,0.0325,0,2
NM,88417,"GUADALUPE COUNTY",0.05125,0.064375,0.013125,0,0,1
NM,88418,"UNION COUNTY",0.05125,0.060625,0.009375,0,0,1
NM,88419,"UNION COUNTY",0.05125,0.060625,0.009375,0,0,1
NM,88421,"SAN MIGUEL COUNTY",0.05125,0.068333,0.017083,0,0,1
NM,88422,"UNION COUNTY",0.05125,0.060625,0.009375,0,0,2
NM,88424,"UNION COUNTY",0.05125,0.060625,0.009375,0,0,3
NM,88426,LOGAN,0.05125,0.08375,0,0.0325,0,2
NM,88427,"QUAY COUNTY",0.05125,0.066875,0.015625,0,0,2
NM,88430,"QUAY COUNTY",0.05125,0.066875,0.015625,0,0,1
NM,88431,"GUADALUPE COUNTY",0.05125,0.064375,0.013125,0,0,2
NM,88434,"QUAY COUNTY",0.05125,0.066875,0.015625,0,0,2
NM,88435,"SANTA ROSA",0.05125,0.08,0,0.02875,0,4
NM,88436,"UNION COUNTY",0.05125,0.060625,0.009375,0,0,1
NM,88439,"SAN MIGUEL COUNTY",0.05125,0.068333,0.017083,0,0,1
TX,88511,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88512,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88513,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88514,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88515,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88517,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88518,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88519,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88520,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88521,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88523,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88524,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88525,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88526,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88527,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88528,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88529,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88530,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88531,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88532,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88533,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88534,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88535,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88536,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88538,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88539,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88540,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88541,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88542,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88543,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88544,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88545,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88546,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88547,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88548,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88549,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88550,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88553,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88554,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88555,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88556,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88557,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88558,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88559,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88560,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88561,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88562,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88563,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88565,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88566,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88567,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88568,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88569,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88570,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88571,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88572,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88573,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88574,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88575,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88576,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88581,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88582,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88583,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88584,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88585,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88586,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88587,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88588,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88589,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88590,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
TX,88595,"EL PASO",0.0625,0.0825,0.005,0.01,0.005,1
NV,88901,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89001,"LINCOLN COUNTY",0.046,0.071,0.025,0,0,3
NV,89002,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89003,"NYE COUNTY",0.046,0.076,0.03,0,0,2
NV,89004,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,2
NV,89005,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,2
NV,89006,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89007,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,2
NV,89008,"LINCOLN COUNTY",0.046,0.071,0.025,0,0,3
NV,89009,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89010,"ESMERALDA COUNTY",0.046,0.0685,0.0225,0,0,1
NV,89011,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89012,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89013,"ESMERALDA COUNTY",0.046,0.0685,0.0225,0,0,1
NV,89014,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,2
NV,89015,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,2
NV,89016,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89017,"LINCOLN COUNTY",0.046,0.071,0.025,0,0,3
NV,89018,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89019,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,4
NV,89020,"NYE COUNTY",0.046,0.076,0.03,0,0,2
NV,89021,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,2
NV,89022,"NYE COUNTY",0.046,0.076,0.03,0,0,1
NV,89023,"NYE COUNTY",0.046,0.076,0.03,0,0,1
NV,89024,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89025,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89026,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89027,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89028,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89029,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89030,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89031,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89032,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,2
NV,89033,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89034,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89036,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89037,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89039,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,2
NV,89040,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,6
NV,89041,"NYE COUNTY",0.046,0.076,0.03,0,0,1
NV,89042,"LINCOLN COUNTY",0.046,0.071,0.025,0,0,1
NV,89043,"LINCOLN COUNTY",0.046,0.071,0.025,0,0,6
NV,89044,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,2
NV,89045,"NYE COUNTY",0.046,0.076,0.03,0,0,2
NV,89046,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,2
NV,89047,"ESMERALDA COUNTY",0.046,0.0685,0.0225,0,0,1
NV,89048,"NYE COUNTY",0.046,0.076,0.03,0,0,3
NV,89049,"NYE COUNTY",0.046,0.076,0.03,0,0,3
NV,89052,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89053,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89054,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,2
NV,89060,"NYE COUNTY",0.046,0.076,0.03,0,0,1
NV,89061,"NYE COUNTY",0.046,0.076,0.03,0,0,1
NV,89067,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89070,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89074,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89077,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89081,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89084,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89085,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89086,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89087,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89101,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89102,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89103,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89104,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89105,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89106,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89107,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89108,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89109,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89110,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89111,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89112,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89113,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89114,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89115,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89116,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89117,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89118,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,2
NV,89119,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89120,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89121,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89122,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89123,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89124,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,9
NV,89125,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89126,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89127,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89128,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89129,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89130,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89131,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89132,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89133,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89134,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89135,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89136,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89137,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89138,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89139,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89140,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89141,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89142,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89143,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89144,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89145,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89146,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89147,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89148,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89149,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89150,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89151,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89152,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89153,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89154,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89155,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89156,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89157,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89158,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89159,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89160,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89161,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,2
NV,89162,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89163,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,2
NV,89164,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,2
NV,89165,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89166,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89169,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89170,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89173,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89177,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89178,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89179,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89180,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89183,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89185,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89191,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89193,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89195,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89199,"CLARK COUNTY",0.046,0.0825,0.0365,0,0,1
NV,89301,"WHITE PINE COUNTY",0.046,0.07725,0.03125,0,0,6
NV,89310,"LANDER COUNTY",0.046,0.071,0.025,0,0,1
NV,89311,"WHITE PINE COUNTY",0.046,0.07725,0.03125,0,0,2
NV,89314,"NYE COUNTY",0.046,0.076,0.03,0,0,1
NV,89315,"WHITE PINE COUNTY",0.046,0.07725,0.03125,0,0,1
NV,89316,"EUREKA COUNTY",0.046,0.0685,0.0225,0,0,1
NV,89317,"WHITE PINE COUNTY",0.046,0.07725,0.03125,0,0,1
NV,89318,"WHITE PINE COUNTY",0.046,0.07725,0.03125,0,0,2
